Record Date,Parent ID,Classification ID,Classification Description,Current Month Receipt or Outlay Amount,Current FYTD Receipt or Outlay Amount,Prior FYTD Receipt or Outlay Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2016-06-30,20516984,20516994,"Education, Training, Employment, and Social Services",14537328754.04,83751854046.82,84242162323.02,9,23,23,230,D,F,2,2.10,2016,3,2016,2,06,30
2016-06-30,20516984,20516998,Social Security,80859546437.79,685897514218.78,663941615238.64,9,27,27,270,D,F,2,2.14,2016,3,2016,2,06,30
2016-06-30,20516984,20516999,Veterans Benefits and Services,13622987736.48,124335181624.66,118022142262.27,9,28,28,280,D,F,2,2.15,2016,3,2016,2,06,30
2016-06-30,20516984,20517000,Administration of Justice,4896240339.66,42048189218.15,39311231477.95,9,29,29,290,D,F,2,2.16,2016,3,2016,2,06,30
2016-06-30,20516984,20517001,General Government,2500147277.23,13142227821.36,10375953300.19,9,30,30,300,D,F,2,2.17,2016,3,2016,2,06,30
2016-06-30,20516984,20517002,Net Interest,27108346104.60,203449074971.17,181833144547.36,9,31,31,320,D,F,2,2.18,2016,3,2016,2,06,30
2016-06-30,20516984,20517004,Undistributed Offsetting Receipts,-6117122761.98,-75508078070.23,-97415235160.80,9,32,32,330,D,F,2,2.19,2016,3,2016,2,06,30
2016-06-30,20516984,20517005,Total,323320235303.94,2869673609794.69,2763281275520.96,9,33,33,340,T,SL,2,2.20,2016,3,2016,2,06,30
2016-06-30,20516972,20516979,Excise Taxes,6909822081.46,58953996836.00,60086923485.12,9,8,8,80,D,RSG,2,1.4,2016,3,2016,2,06,30
2016-06-30,20516972,20516980,Estate and Gift Taxes,1678465191.33,16542742420.87,15111823421.22,9,9,9,90,D,RSG,2,1.5,2016,3,2016,2,06,30
2016-06-30,20516972,20516981,Customs Duties,2780686338.53,25679550454.65,26334246280.13,9,10,10,100,D,RSG,2,1.6,2016,3,2016,2,06,30
2016-06-30,20516972,20516982,Miscellaneous Receipts,12028490378.83,122454827495.65,106622403181.50,9,11,11,110,D,RSG,2,1.7,2016,3,2016,2,06,30
2016-06-30,20516972,20516983,Total,329572222744.10,2468826529440.03,2446920156495.94,9,12,12,120,T,SL,2,1.8,2016,3,2016,2,06,30
2016-06-30,20516984,20516985,National Defense,48815039476.31,439454446247.13,444384964636.59,9,14,14,140,D,F,2,2.1,2016,3,2016,2,06,30
2016-06-30,20516984,20516986,International Affairs,3151999068.00,31340608613.79,36522790942.77,9,15,15,150,D,F,2,2.2,2016,3,2016,2,06,30
2016-06-30,20516984,20516988,Energy,735763768.53,2928194087.45,5362632586.32,9,17,17,170,D,F,2,2.4,2016,3,2016,2,06,30
2016-06-30,20516984,20516987,"General Science, Space, and Technology",2591103280.08,22121193260.90,21427208280.56,9,16,16,160,D,F,2,2.3,2016,3,2016,2,06,30
2016-06-30,20516984,20516989,Natural Resources and Environment,3482067468.33,27404056405.68,24191415766.94,9,18,18,180,D,F,2,2.5,2016,3,2016,2,06,30
2016-06-30,20516984,20516990,Agriculture,353975521.91,21391397860.70,20196903496.74,9,19,19,190,D,F,2,2.6,2016,3,2016,2,06,30
2016-06-30,20516984,20516991,Commerce and Housing Credit,-4084681908.89,-26556141395.50,-22735136417.23,9,20,20,200,D,F,2,2.7,2016,3,2016,2,06,30
2016-06-30,20516984,20516992,Transportation,8584953446.08,64156185661.57,61841339056.50,9,21,21,210,D,F,2,2.8,2016,3,2016,2,06,30
2016-06-30,20516984,20516995,Health,42626655490.23,374240031299.73,351362088337.73,9,24,24,240,D,F,2,2.11,2016,3,2016,2,06,30
2016-06-30,20516984,20516996,Medicare,45714786909.93,420515727636.79,403050647420.24,9,25,25,250,D,F,2,2.12,2016,3,2016,2,06,30
2016-06-30,20516984,20516997,Income Security,32215212020.35,400817039507.74,401462481462.52,9,26,26,260,D,F,2,2.13,2016,3,2016,2,06,30
2016-06-30,null,20516984,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2016,3,2016,2,06,30
2016-06-30,null,20516972,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2016,3,2016,2,06,30
2016-06-30,20516972,20516973,Individual Income Taxes,133827791454.47,1171623442434.36,1167499792389.43,9,2,2,20,D,RSG,2,1.1,2016,3,2016,2,06,30
2016-06-30,20516972,20516974,Corporation Income Taxes,61272148426.66,223387977418.94,255452947161.94,9,3,3,30,D,RSG,2,1.2,2016,3,2016,2,06,30
2016-06-30,20516972,20516975,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2016,3,2016,2,06,30
2016-05-31,null,20142583,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2016,3,2016,2,05,31
2016-05-31,20142583,20142584,Individual Income Taxes,96956137895.22,1037795650979.89,1014673017438.27,9,2,2,20,D,RSG,2,1.1,2016,3,2016,2,05,31
2016-05-31,20142583,20142585,Corporation Income Taxes,4541861917.68,162115828992.28,182684926072.43,9,3,3,30,D,RSG,2,1.2,2016,3,2016,2,05,31
2016-05-31,20142583,20142586,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2016,3,2016,2,05,31
2016-05-31,20142586,20142587,Employment and General Retirement,82859753927.32,697070656315.50,675584655435.73,9,5,5,50,D,RSG,3,1.3.1,2016,3,2016,2,05,31
2016-05-31,20142586,20142588,Unemployment Insurance,17786057400.16,39491312879.18,41675190903.83,9,6,6,60,D,RSG,3,1.3.2,2016,3,2016,2,05,31
2016-05-31,20142586,20142589,Other Retirement,303760130.27,2547204312.06,2391001301.35,9,7,7,70,D,RSG,3,1.3.3,2016,3,2016,2,05,31
2016-05-31,20142583,20142590,Excise Taxes,6805262454.27,52044174754.54,52986797645.09,9,8,8,80,D,RSG,2,1.4,2016,3,2016,2,05,31
2016-05-31,20142583,20142591,Estate and Gift Taxes,1492406312.87,14864277229.54,13858193734.23,9,9,9,90,D,RSG,2,1.5,2016,3,2016,2,05,31
2016-05-31,20142583,20142592,Customs Duties,2427390775.19,22898864116.12,23393136548.86,9,10,10,100,D,RSG,2,1.6,2016,3,2016,2,05,31
2016-05-31,20142583,20142593,Miscellaneous Receipts,11430800583.46,110426224983.51,96740184055.37,9,11,11,110,D,RSG,2,1.7,2016,3,2016,2,05,31
2016-05-31,20142583,20142594,Total,224603431396.44,2139254194562.62,2103987103135.16,9,12,12,120,T,SL,2,1.8,2016,3,2016,2,05,31
2016-05-31,20142595,20142596,National Defense,42258183078.44,390639284770.82,395067489008.83,9,14,14,140,D,F,2,2.1,2016,3,2016,2,05,31
2016-05-31,20142595,20142597,International Affairs,2846413527.98,28188609545.79,33019958015.85,9,15,15,150,D,F,2,2.2,2016,3,2016,2,05,31
2016-05-31,20142595,20142600,Natural Resources and Environment,2764739620.35,23921988937.35,21051437265.50,9,18,18,180,D,F,2,2.5,2016,3,2016,2,05,31
2016-05-31,20142595,20142601,Agriculture,136440244.17,21037422338.79,19768878592.36,9,19,19,190,D,F,2,2.6,2016,3,2016,2,05,31
2016-05-31,20142595,20142602,Commerce and Housing Credit,-137231394.46,-22471459486.61,-27761071424.95,9,20,20,200,D,F,2,2.7,2016,3,2016,2,05,31
2016-05-31,20142595,20142603,Transportation,7071163638.91,55609832127.33,53925941688.75,9,21,21,210,D,F,2,2.8,2016,3,2016,2,05,31
2016-05-31,20142595,20142604,Community and Regional Development,1649742163.60,13019019902.74,14259656552.96,9,22,22,220,D,F,2,2.9,2016,3,2016,2,05,31
2016-05-31,20142595,20142605,"Education, Training, Employment, and Social Services",7548260003.86,69214525292.78,67423630258.33,9,23,23,230,D,F,2,2.10,2016,3,2016,2,05,31
2016-05-31,20142595,20142606,Health,40129241958.02,331613375809.50,309278115559.31,9,24,24,240,D,F,2,2.11,2016,3,2016,2,05,31
2016-05-31,20142595,20142607,Medicare,26091791803.98,374800940726.86,359155575778.81,9,25,25,250,D,F,2,2.12,2016,3,2016,2,05,31
2016-05-31,20142595,20142608,Income Security,29954086733.20,368601827487.39,369207657186.68,9,26,26,260,D,F,2,2.13,2016,3,2016,2,05,31
2016-05-31,20142595,20142609,Social Security,76395756497.10,605037967780.99,585067624603.25,9,27,27,270,D,F,2,2.14,2016,3,2016,2,05,31
2016-05-31,20142595,20142610,Veterans Benefits and Services,7142397783.29,110712193888.18,105084438156.31,9,28,28,280,D,F,2,2.15,2016,3,2016,2,05,31
2016-05-31,20142595,20142611,Administration of Justice,4390869409.62,37151948878.49,34897910242.82,9,29,29,290,D,F,2,2.16,2016,3,2016,2,05,31
2016-05-31,20142595,20142612,General Government,4481999983.48,10603491685.53,9571715260.98,9,30,30,300,D,F,2,2.17,2016,3,2016,2,05,31
2016-05-31,20142595,20142613,Net Interest,27868277689.92,176340728866.57,159485391490.81,9,31,31,320,D,F,2,2.18,2016,3,2016,2,05,31
2016-05-31,20142595,20142598,"General Science, Space, and Technology",2209710286.48,19530089980.82,18540978718.39,9,16,16,160,D,F,2,2.3,2016,3,2016,2,05,31
2016-05-31,20142595,20142599,Energy,412812356.72,2192430318.92,4466104519.40,9,17,17,170,D,F,2,2.4,2016,3,2016,2,05,31
2016-05-31,null,20142595,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2016,3,2016,2,05,31
2016-05-31,20142595,20142615,Undistributed Offsetting Receipts,-6103811143.68,-69390955308.25,-60676706670.93,9,32,32,330,D,F,2,2.19,2016,3,2016,2,05,31
2016-05-31,20142595,20142616,Total,277110844240.98,2546353263543.99,2470834724803.46,9,33,33,340,T,SL,2,2.20,2016,3,2016,2,05,31
2016-04-30,19544051,19544060,Customs Duties,2797897377.52,20471473340.93,20845305877.22,9,10,10,100,D,RSG,2,1.6,2016,3,2016,2,04,30
2016-04-30,19544051,19544061,Miscellaneous Receipts,9399914104.02,98995427345.87,82837549283.37,9,11,11,110,D,RSG,2,1.7,2016,3,2016,2,04,30
2016-04-30,null,19544063,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2016,3,2016,2,04,30
2016-04-30,19544063,19544064,National Defense,49325382484.11,348381085285.62,346830406160.72,9,14,14,140,D,F,2,2.1,2016,3,2016,2,04,30
2016-04-30,19544063,19544065,International Affairs,3168682162.92,25342196017.81,30689664471.70,9,15,15,150,D,F,2,2.2,2016,3,2016,2,04,30
2016-04-30,19544063,19544068,Natural Resources and Environment,2733170466.70,21157249317.00,18571144746.53,9,18,18,180,D,F,2,2.5,2016,3,2016,2,04,30
2016-04-30,19544063,19544074,Health,40565914600.05,291484133851.48,271616322772.58,9,24,24,240,D,F,2,2.11,2016,3,2016,2,04,30
2016-04-30,19544063,19544075,Medicare,68383814665.79,348709148922.88,313249785428.58,9,25,25,250,D,F,2,2.12,2016,3,2016,2,04,30
2016-04-30,19544063,19544076,Income Security,51918782939.47,338647740754.19,331934150630.93,9,26,26,260,D,F,2,2.13,2016,3,2016,2,04,30
2016-04-30,19544063,19544077,Social Security,76381528830.50,528642211283.89,510577153879.95,9,27,27,270,D,F,2,2.14,2016,3,2016,2,04,30
2016-04-30,19544063,19544078,Veterans Benefits and Services,20049536220.37,103569796104.89,92138820852.25,9,28,28,280,D,F,2,2.15,2016,3,2016,2,04,30
2016-04-30,19544063,19544079,Administration of Justice,4577737342.76,32761079468.87,30883051541.85,9,29,29,290,D,F,2,2.16,2016,3,2016,2,04,30
2016-04-30,19544063,19544080,General Government,-1876264585.65,6121397637.06,7418971830.11,9,30,30,300,D,F,2,2.17,2016,3,2016,2,04,30
2016-04-30,19544063,19544081,Net Interest,22233868495.13,148472451176.65,131950052332.05,9,31,31,320,D,F,2,2.18,2016,3,2016,2,04,30
2016-04-30,19544063,19544083,Undistributed Offsetting Receipts,-13951760058.29,-63287144164.57,-54997595846.60,9,32,32,330,D,F,2,2.19,2016,3,2016,2,04,30
2016-04-30,19544063,19544084,Total,331980472597.85,2269242459422.13,2174372463320.43,9,33,33,340,T,SL,2,2.20,2016,3,2016,2,04,30
2016-04-30,19544054,19544055,Employment and General Retirement,109529055342.58,614210902388.18,596620100010.87,9,5,5,50,D,RSG,3,1.3.1,2016,3,2016,2,04,30
2016-04-30,19544054,19544056,Unemployment Insurance,5425653988.81,21705255479.02,26470889927.94,9,6,6,60,D,RSG,3,1.3.2,2016,3,2016,2,04,30
2016-04-30,19544054,19544057,Other Retirement,305512903.79,2243444181.79,2104743191.27,9,7,7,70,D,RSG,3,1.3.3,2016,3,2016,2,04,30
2016-04-30,19544051,19544058,Excise Taxes,5987340116.17,45238912300.27,45584282439.51,9,8,8,80,D,RSG,2,1.4,2016,3,2016,2,04,30
2016-04-30,19544051,19544059,Estate and Gift Taxes,3148284226.15,13371870916.67,12155542032.95,9,9,9,90,D,RSG,2,1.5,2016,3,2016,2,04,30
2016-04-30,null,19544051,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2016,3,2016,2,04,30
2016-04-30,19544051,19544052,Individual Income Taxes,266171676151.65,940839513084.67,929638192837.21,9,2,2,20,D,RSG,2,1.1,2016,3,2016,2,04,30
2016-04-30,19544051,19544053,Corporation Income Taxes,35667010223.84,157573967074.60,175344670117.13,9,3,3,30,D,RSG,2,1.2,2016,3,2016,2,04,30
2016-04-30,19544051,19544054,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2016,3,2016,2,04,30
2016-04-30,19544063,19544066,"General Science, Space, and Technology",2616869540.71,17320379694.34,16433278659.85,9,16,16,160,D,F,2,2.3,2016,3,2016,2,04,30
2016-04-30,19544063,19544067,Energy,174365051.62,1779617962.20,4222436421.21,9,17,17,170,D,F,2,2.4,2016,3,2016,2,04,30
2016-04-30,19544063,19544069,Agriculture,46015805.47,20901077736.97,19583929252.07,9,19,19,190,D,F,2,2.6,2016,3,2016,2,04,30
2016-04-30,19544063,19544070,Commerce and Housing Credit,-10072764393.99,-22334229174.67,-16570169570.76,9,20,20,200,D,F,2,2.7,2016,3,2016,2,04,30
2016-04-30,19544063,19544071,Transportation,6369205126.41,48538724443.20,46839435906.55,9,21,21,210,D,F,2,2.8,2016,3,2016,2,04,30
2016-04-30,19544063,19544072,Community and Regional Development,1639801801.20,11369277815.40,12808214642.74,9,22,22,220,D,F,2,2.9,2016,3,2016,2,04,30
2016-04-30,19544063,19544073,"Education, Training, Employment, and Social Services",7696586102.57,61666265288.92,60193409208.12,9,23,23,230,D,F,2,2.10,2016,3,2016,2,04,30
2016-04-30,19544051,19544062,Total,438432344434.53,1914650766112.00,1891601275717.47,9,12,12,120,T,SL,2,1.8,2016,3,2016,2,04,30
2016-03-31,null,19205784,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2016,2,2016,1,03,31
2016-03-31,19205784,19205798,Social Security,75697818732.92,452260682453.39,436477105499.18,9,27,27,270,D,F,2,2.14,2016,2,2016,1,03,31
2016-03-31,19205772,19205783,Total,227847826961.33,1476218421677.47,1419800034926.95,9,12,12,120,T,SL,2,1.8,2016,2,2016,1,03,31
2016-03-31,19205784,19205785,National Defense,54412933345.46,299055702801.51,298675319792.86,9,14,14,140,D,F,2,2.1,2016,2,2016,1,03,31
2016-03-31,19205772,19205773,Individual Income Taxes,77143908928.15,674667836933.02,641433957920.53,9,2,2,20,D,RSG,2,1.1,2016,2,2016,1,03,31
2016-03-31,19205772,19205774,Corporation Income Taxes,33270732492.08,121906956850.76,132114262432.66,9,3,3,30,D,RSG,2,1.2,2016,2,2016,1,03,31
2016-03-31,19205772,19205775,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2016,2,2016,1,03,31
2016-03-31,19205775,19205776,Employment and General Retirement,93937576847.25,504681847045.60,489886845979.05,9,5,5,50,D,RSG,3,1.3.1,2016,2,2016,1,03,31
2016-03-31,19205784,19205795,Health,48800467190.91,250918219251.43,232555825722.80,9,24,24,240,D,F,2,2.11,2016,2,2016,1,03,31
2016-03-31,19205784,19205788,Energy,489111774.68,1605252910.58,3515166912.27,9,17,17,170,D,F,2,2.4,2016,2,2016,1,03,31
2016-03-31,19205775,19205777,Unemployment Insurance,467426079.78,16279601490.21,16975055795.17,9,6,6,60,D,RSG,3,1.3.2,2016,2,2016,1,03,31
2016-03-31,19205775,19205778,Other Retirement,332814672.17,1937931278.00,1804127514.37,9,7,7,70,D,RSG,3,1.3.3,2016,2,2016,1,03,31
2016-03-31,19205772,19205779,Excise Taxes,6599505300.59,39251572184.10,39412209331.48,9,8,8,80,D,RSG,2,1.4,2016,2,2016,1,03,31
2016-03-31,19205784,19205796,Medicare,47888695089.15,280325334257.09,268534910898.00,9,25,25,250,D,F,2,2.12,2016,2,2016,1,03,31
2016-03-31,19205772,19205780,Estate and Gift Taxes,1600978378.62,10223586690.52,8910685158.26,9,9,9,90,D,RSG,2,1.5,2016,2,2016,1,03,31
2016-03-31,19205772,19205781,Customs Duties,2873248637.65,17673575963.41,17415531135.54,9,10,10,100,D,RSG,2,1.6,2016,2,2016,1,03,31
2016-03-31,19205772,19205782,Miscellaneous Receipts,11621635625.04,89595513241.85,71847359659.89,9,11,11,110,D,RSG,2,1.7,2016,2,2016,1,03,31
2016-03-31,19205784,19205790,Agriculture,447430070.48,20855061931.50,19022302373.85,9,19,19,190,D,F,2,2.6,2016,2,2016,1,03,31
2016-03-31,19205784,19205786,International Affairs,3685044845.93,22173513854.89,28453059408.01,9,15,15,150,D,F,2,2.2,2016,2,2016,1,03,31
2016-03-31,19205784,19205787,"General Science, Space, and Technology",2375200720.30,14703510153.63,14189625999.88,9,16,16,160,D,F,2,2.3,2016,2,2016,1,03,31
2016-03-31,19205784,19205789,Natural Resources and Environment,3327442545.47,18424078850.30,16170951805.41,9,18,18,180,D,F,2,2.5,2016,2,2016,1,03,31
2016-03-31,19205784,19205791,Commerce and Housing Credit,-11204886283.08,-12261464780.68,-18651355216.33,9,20,20,200,D,F,2,2.7,2016,2,2016,1,03,31
2016-03-31,19205784,19205792,Transportation,7184285197.86,42169519316.79,40852259703.53,9,21,21,210,D,F,2,2.8,2016,2,2016,1,03,31
2016-03-31,19205784,19205793,Community and Regional Development,1485529613.12,9729476014.20,11535239714.43,9,22,22,220,D,F,2,2.9,2016,2,2016,1,03,31
2016-03-31,19205784,19205794,"Education, Training, Employment, and Social Services",9068432908.68,53969679186.35,51704324639.79,9,23,23,230,D,F,2,2.10,2016,2,2016,1,03,31
2016-03-31,19205784,19205797,Income Security,53228221834.23,286728957814.72,287026500625.43,9,26,26,260,D,F,2,2.13,2016,2,2016,1,03,31
2016-03-31,19205784,19205802,Net Interest,23883984835.23,126238582681.52,106829193889.51,9,31,31,320,D,F,2,2.18,2016,2,2016,1,03,31
2016-03-31,19205784,19205804,Undistributed Offsetting Receipts,-6185365411.85,-49335384106.28,-49010099651.77,9,32,32,330,D,F,2,2.19,2016,2,2016,1,03,31
2016-03-31,19205784,19205805,Total,335890557700.11,1937261986824.28,1859280437883.02,9,33,33,340,T,SL,2,2.20,2016,2,2016,1,03,31
2016-03-31,null,19205772,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2016,2,2016,1,03,31
2016-03-31,19205784,19205799,Veterans Benefits and Services,14233266563.15,83520259884.52,78719242161.28,9,28,28,280,D,F,2,2.15,2016,2,2016,1,03,31
2016-03-31,19205784,19205800,Administration of Justice,4927986800.93,28183342126.11,26702359585.41,9,29,29,290,D,F,2,2.16,2016,2,2016,1,03,31
2016-03-31,19205784,19205801,General Government,2144957326.54,7997662222.71,5978504019.48,9,30,30,300,D,F,2,2.17,2016,2,2016,1,03,31
2016-02-29,18413775,18413779,Energy,-174088083.79,1116141135.90,2783391136.26,9,17,17,170,D,F,2,2.4,2016,2,2016,1,02,29
2016-02-29,18413775,18413780,Natural Resources and Environment,3123334202.94,15096367428.94,12915540143.99,9,18,18,180,D,F,2,2.5,2016,2,2016,1,02,29
2016-02-29,18413766,18413769,Other Retirement,329488136.48,1605116605.83,1476319624.07,9,7,7,70,D,RSG,3,1.3.3,2016,2,2016,1,02,29
2016-02-29,18413763,18413770,Excise Taxes,6661437302.00,32652066883.51,32853122867.77,9,8,8,80,D,RSG,2,1.4,2016,2,2016,1,02,29
2016-02-29,18413775,18413789,Social Security,75698953592.95,376562863720.47,362596449251.78,9,27,27,270,D,F,2,2.14,2016,2,2016,1,02,29
2016-02-29,18413775,18413790,Veterans Benefits and Services,13835343883.31,69286993321.37,71010283943.91,9,28,28,280,D,F,2,2.15,2016,2,2016,1,02,29
2016-02-29,18413775,18413791,Administration of Justice,5737697467.68,23255355325.18,20982095379.93,9,29,29,290,D,F,2,2.16,2016,2,2016,1,02,29
2016-02-29,18413775,18413792,General Government,-501941596.30,5850269492.66,4345794615.74,9,30,30,300,D,F,2,2.17,2016,2,2016,1,02,29
2016-02-29,18413775,18413793,Net Interest,18823902724.69,102354597846.29,91096349443.40,9,31,31,320,D,F,2,2.18,2016,2,2016,1,02,29
2016-02-29,null,18413763,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2016,2,2016,1,02,29
2016-02-29,18413775,18413787,Medicare,45398701826.66,232436639167.94,242957743506.90,9,25,25,250,D,F,2,2.12,2016,2,2016,1,02,29
2016-02-29,18413775,18413788,Income Security,91821850374.10,233507440259.89,239907973873.83,9,26,26,260,D,F,2,2.13,2016,2,2016,1,02,29
2016-02-29,null,18413775,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2016,2,2016,1,02,29
2016-02-29,18413763,18413764,Individual Income Taxes,64731522330.69,597523928004.87,555461003169.86,9,2,2,20,D,RSG,2,1.1,2016,2,2016,1,02,29
2016-02-29,18413763,18413765,Corporation Income Taxes,-3457123903.47,88636224358.68,101633719261.22,9,3,3,30,D,RSG,2,1.2,2016,2,2016,1,02,29
2016-02-29,18413763,18413766,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2016,2,2016,1,02,29
2016-02-29,18413766,18413767,Employment and General Retirement,78849887010.63,410744270198.35,393089501823.82,9,5,5,50,D,RSG,3,1.3.1,2016,2,2016,1,02,29
2016-02-29,18413766,18413768,Unemployment Insurance,6269323149.19,15812175410.43,16521103717.58,9,6,6,60,D,RSG,3,1.3.2,2016,2,2016,1,02,29
2016-02-29,18413763,18413771,Estate and Gift Taxes,1319907586.80,8622608311.90,7268222617.39,9,9,9,90,D,RSG,2,1.5,2016,2,2016,1,02,29
2016-02-29,18413763,18413772,Customs Duties,2539927134.65,14800327325.76,14788929867.71,9,10,10,100,D,RSG,2,1.6,2016,2,2016,1,02,29
2016-02-29,18413763,18413773,Miscellaneous Receipts,11902486768.23,77973877616.81,62520774073.84,9,11,11,110,D,RSG,2,1.7,2016,2,2016,1,02,29
2016-02-29,18413763,18413774,Total,169146855515.20,1248370594716.14,1185612697023.26,9,12,12,120,T,SL,2,1.8,2016,2,2016,1,02,29
2016-02-29,18413775,18413776,National Defense,44309693049.04,244642769456.05,249454062979.35,9,14,14,140,D,F,2,2.1,2016,2,2016,1,02,29
2016-02-29,18413775,18413777,International Affairs,3441195923.38,18488469008.96,23680838435.21,9,15,15,150,D,F,2,2.2,2016,2,2016,1,02,29
2016-02-29,18413775,18413778,"General Science, Space, and Technology",2412294626.41,12328309433.33,11770221065.69,9,16,16,160,D,F,2,2.3,2016,2,2016,1,02,29
2016-02-29,18413775,18413785,"Education, Training, Employment, and Social Services",13321671052.57,44901246277.67,41740892887.11,9,23,23,230,D,F,2,2.10,2016,2,2016,1,02,29
2016-02-29,18413775,18413786,Health,39896665897.01,202117752060.52,190020106627.93,9,24,24,240,D,F,2,2.11,2016,2,2016,1,02,29
2016-02-29,18413775,18413783,Transportation,6927069583.17,34985234118.93,33908229884.68,9,21,21,210,D,F,2,2.8,2016,2,2016,1,02,29
2016-02-29,18413775,18413784,Community and Regional Development,1819387706.21,8243946401.08,9500389321.52,9,22,22,220,D,F,2,2.9,2016,2,2016,1,02,29
2016-02-29,18413775,18413781,Agriculture,1317371279.00,20407631861.02,17780263587.55,9,19,19,190,D,F,2,2.6,2016,2,2016,1,02,29
2016-02-29,18413775,18413782,Commerce and Housing Credit,973074372.16,-1056578497.60,-11690657442.69,9,20,20,200,D,F,2,2.7,2016,2,2016,1,02,29
2016-02-29,18413775,18413795,Undistributed Offsetting Receipts,-6421320659.63,-43150018694.43,-42584704672.95,9,32,32,330,D,F,2,2.19,2016,2,2016,1,02,29
2016-02-29,18413775,18413796,Total,361760857221.56,1601375429124.17,1572175263969.14,9,33,33,340,T,SL,2,2.20,2016,2,2016,1,02,29
2016-01-31,18097215,18097216,Employment and General Retirement,99198480125.77,331894383187.72,315879817998.10,9,5,5,50,D,RSG,3,1.3.1,2016,2,2016,1,01,31
2016-01-31,18097212,18097213,Individual Income Taxes,181230471626.22,532792405674.18,514847190625.74,9,2,2,20,D,RSG,2,1.1,2016,2,2016,1,01,31
2016-01-31,18097212,18097214,Corporation Income Taxes,7194102665.98,92093348262.15,104500217531.57,9,3,3,30,D,RSG,2,1.2,2016,2,2016,1,01,31
2016-01-31,18097212,18097215,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2016,2,2016,1,01,31
2016-01-31,null,18097212,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2016,2,2016,1,01,31
2016-01-31,18097215,18097217,Unemployment Insurance,2214279044.10,9542852261.24,9690208924.03,9,6,6,60,D,RSG,3,1.3.2,2016,2,2016,1,01,31
2016-01-31,18097215,18097218,Other Retirement,298152431.53,1275628469.35,1195666081.91,9,7,7,70,D,RSG,3,1.3.3,2016,2,2016,1,01,31
2016-01-31,18097212,18097219,Excise Taxes,6121678074.03,25990629581.51,26441121992.31,9,8,8,80,D,RSG,2,1.4,2016,2,2016,1,01,31
2016-01-31,18097212,18097220,Estate and Gift Taxes,1269788232.11,7302700725.10,6259985501.24,9,9,9,90,D,RSG,2,1.5,2016,2,2016,1,01,31
2016-01-31,18097212,18097221,Customs Duties,3047451737.73,12260400191.11,12263669183.16,9,10,10,100,D,RSG,2,1.6,2016,2,2016,1,01,31
2016-01-31,18097212,18097222,Miscellaneous Receipts,13004577143.71,66071390848.58,55146435382.94,9,11,11,110,D,RSG,2,1.7,2016,2,2016,1,01,31
2016-01-31,18097224,18097235,Health,38377278041.91,162221086163.51,153058450958.73,9,24,24,240,D,F,2,2.11,2016,2,2016,1,01,31
2016-01-31,18097212,18097223,Total,313578981081.18,1079223739200.94,1046224313221.00,9,12,12,120,T,SL,2,1.8,2016,2,2016,1,01,31
2016-01-31,null,18097224,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2016,2,2016,1,01,31
2016-01-31,18097224,18097225,National Defense,39885847765.38,200333076407.01,204562173995.69,9,14,14,140,D,F,2,2.1,2016,2,2016,1,01,31
2016-01-31,18097224,18097226,International Affairs,3733486604.59,15047273085.58,19214573653.73,9,15,15,150,D,F,2,2.2,2016,2,2016,1,01,31
2016-01-31,18097224,18097227,"General Science, Space, and Technology",2028003830.13,9916014806.92,9728669496.52,9,16,16,160,D,F,2,2.3,2016,2,2016,1,01,31
2016-01-31,18097224,18097228,Energy,-104200453.95,1290229219.69,2804760187.37,9,17,17,170,D,F,2,2.4,2016,2,2016,1,01,31
2016-01-31,18097224,18097229,Natural Resources and Environment,2905452223.60,11973033226.00,11573531902.79,9,18,18,180,D,F,2,2.5,2016,2,2016,1,01,31
2016-01-31,18097224,18097230,Agriculture,1832938811.11,19090260582.02,15986815223.34,9,19,19,190,D,F,2,2.6,2016,2,2016,1,01,31
2016-01-31,18097224,18097231,Commerce and Housing Credit,707976272.27,-2029652869.76,-9440342801.51,9,20,20,200,D,F,2,2.7,2016,2,2016,1,01,31
