Record Date,Parent ID,Classification ID,Classification Description,Current Month Net Transaction Amount,Fiscal Year to Date Net Transaction Amount,Prior Fiscal Year to Date Net Transaction Amount,Beginning Year Account Balance Amount,Beginning Month Account Balance Amount,Closing Month Account Balance Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2016-02-29,18412770,18412772,Library of Congress,-586337.98,-2114771.39,-4005389.97,22906267.50,21377834.09,20791496.11,6d,42,42,8103,D,B,3,2.1.1,2016,2,2016,1,02,29
2016-02-29,18412778,18412780,Judicial Retirement Funds,-8779123.39,101394054.03,61885520.27,1082430464.23,1192603641.65,1183824518.26,6d,46,46,8108,D,P,3,2.2.1,2016,2,2016,1,02,29
2016-02-29,18412768,18412786,Department of Defense--Military Programs:,null,null,null,null,null,null,6d,48,48,8119,S,C,2,2.4,2016,2,2016,1,02,29
2016-02-29,18412786,18412788,Voluntary Separation Incentive Fund,29182626.58,25172650.26,20834798.54,182413744.29,178403767.97,207586394.55,6d,49,49,8120,D,P,3,2.4.1,2016,2,2016,1,02,29
2016-02-29,18412786,18412792,Other,-45356364.51,549706391.86,2542587.80,322698699.87,917761456.24,872405091.73,6d,50,50,8121,D,P,3,2.4.2,2016,2,2016,1,02,29
2016-02-29,18412796,18412798,Federal Hospital Insurance Trust Fund,-5775869000.00,-1237028000.00,-16158902000.00,195457769000.00,199996610000.00,194220741000.00,6d,52,52,8151,D,P,3,2.5.1,2016,2,2016,1,02,29
2016-02-29,18412796,18412800,Federal Supplementary Medical Insurance Trust Fund,271019000.00,3712479000.00,-6622969000.00,66128134000.00,69569594000.00,69840613000.00,6d,53,53,8161,D,P,3,2.5.2,2016,2,2016,1,02,29
2016-02-29,18412796,18412802,Other,-2568759.97,76213762.43,43728339.28,3481563257.88,3560345780.28,3557777020.31,6d,54,54,8171,D,P,3,2.5.3,2016,2,2016,1,02,29
2016-02-29,18412566,18412642,Department of Veterans Affairs:,null,null,null,null,null,null,6d,20,20,8041,S,C,2,1.13,2016,2,2016,1,02,29
2016-02-29,null,18412566,Federal Funds:,null,null,null,null,null,null,6d,1,1,8000,S,FT,1,1,2016,2,2016,1,02,29
2016-02-29,18412770,18412774,United States Tax Court,98033.93,199149.78,99215.78,11307211.68,11408327.53,11506361.46,6d,43,43,8104,D,B,3,2.1.2,2016,2,2016,1,02,29
2016-02-29,18412770,18412776,Other,-228910.47,3398696.57,2304515.35,27866480.55,31494087.59,31265177.12,6d,44,44,8105,D,P,3,2.1.3,2016,2,2016,1,02,29
2016-02-29,18412768,18412778,Judicial Branch:,null,null,null,null,null,null,6d,45,45,8107,S,C,2,2.2,2016,2,2016,1,02,29
2016-02-29,18412768,18412822,Department of Labor:,null,null,null,null,null,null,6d,57,57,8308,S,C,2,2.8,2016,2,2016,1,02,29
2016-02-29,18412822,18412824,Unemployment Trust Fund,3412755000.00,661661000.00,1305136000.00,44368387000.00,41617293000.00,45030048000.00,6d,58,58,8311,D,P,3,2.8.1,2016,2,2016,1,02,29
2016-02-29,18412822,18412826,Other,33683000.00,-4794000.00,1769000.00,55738000.00,17261000.00,50944000.00,6d,59,59,8321,D,P,3,2.8.2,2016,2,2016,1,02,29
2016-02-29,18412768,18412828,Department of State:,null,null,null,null,null,null,6d,60,60,8322,S,C,2,2.9,2016,2,2016,1,02,29
2016-02-29,18412828,18412830,Foreign Service Retirement and Disability Fund,-46543000.00,108684000.00,119632000.00,18144316000.00,18299543000.00,18253000000.00,6d,61,61,8331,D,P,3,2.9.1,2016,2,2016,1,02,29
2016-02-29,18412828,18412832,Other,-255055.46,-913167.71,-3521782.63,47291234.47,46633122.22,46378066.76,6d,62,62,8334,D,P,3,2.9.2,2016,2,2016,1,02,29
2016-02-29,18412566,18412604,Department of Housing and Urban Development:,null,null,null,null,null,null,6d,9,9,8014,S,C,2,1.7,2016,2,2016,1,02,29
2016-02-29,18412844,18412858,Veterans Special Life Insurance Fund,-13818000.00,-21656000.00,-19904000.00,1785419000.00,1777581000.00,1763763000.00,6d,71,71,8348,D,P,3,2.12.4,2016,2,2016,1,02,29
2016-02-29,18412768,18412860,Corps of Engineers,117901239.92,605578179.06,576234703.25,8759710772.69,9247387711.83,9365288951.75,6d,72,72,8350,D,C,2,2.13,2016,2,2016,1,02,29
2016-02-29,null,18412768,Trust Funds:,null,null,null,null,null,null,6d,40,40,8080,S,FT,1,2,2016,2,2016,1,02,29
2016-02-29,18412566,18412626,Department of State:,null,null,null,null,null,null,6d,16,16,12217,S,C,2,1.10,2016,2,2016,1,02,29
2016-02-29,18412768,18412770,Legislative Branch:,null,null,null,null,null,null,6d,41,41,8100,S,C,2,2.1,2016,2,2016,1,02,29
2016-02-29,18412713,18412717,Deposit Insurance Fund,-88197000.00,2710878000.00,3260968000.00,60095595365.27,62894670365.27,62806473365.27,6d,29,29,8054,D,P,4,1.16.1.1,2016,2,2016,1,02,29
2016-02-29,18412713,18412721,FSLIC Resolution Fund,103000.00,46000.00,-288000.00,827699000.00,827642000.00,827745000.00,6d,30,30,8055,D,P,4,1.16.1.2,2016,2,2016,1,02,29
2016-02-29,18412705,18412725,Federal Housing Finance Agency,-9983282.14,19393192.42,19198993.75,62055402.26,91431876.82,81448594.68,6d,31,31,8057,D,A,3,1.16.2,2016,2,2016,1,02,29
2016-02-29,18412705,18412735,National Credit Union Administration,40733457.58,254376613.95,376551520.16,12176987515.27,12390630671.64,12431364129.22,6d,32,32,8059,D,A,3,1.16.3,2016,2,2016,1,02,29
2016-02-29,18412566,18412594,Department of Health and Human Services,3869097214.83,3873831555.63,5116701.98,2053424142.16,2058158482.96,5927255697.79,6d,7,7,8008,D,C,2,1.5,2016,2,2016,1,02,29
2016-02-29,18412566,18412602,Department of Homeland Security,264838114.52,484930179.66,142203472.28,254572173.28,474664238.42,739502352.94,6d,8,8,8010,D,C,2,1.6,2016,2,2016,1,02,29
2016-02-29,18412768,18412804,Department of Homeland Security,186700409.99,291490968.46,402005492.81,6185493808.54,6290284367.01,6476984777.00,6d,55,55,8200,D,C,2,2.6,2016,2,2016,1,02,29
2016-02-29,18412768,18412818,Department of the Interior,13568057.04,22750970.23,-1338828.84,8961079.84,18143993.03,31712050.07,6d,56,56,8301,D,C,2,2.7,2016,2,2016,1,02,29
2016-02-29,18412834,18412836,Airport and Airway Trust Fund,286884000.00,258468000.00,722456000.00,12715552000.00,12687136000.00,12974020000.00,6d,64,64,8336,D,P,3,2.10.1,2016,2,2016,1,02,29
2016-02-29,18412768,18412796,Department of Health and Human Services:,null,null,null,null,null,null,6d,51,51,8129,S,C,2,2.5,2016,2,2016,1,02,29
2016-02-29,18412566,18412580,Department of Agriculture,null,null,38776044.31,182095267.67,182095267.67,182095267.67,6d,2,2,8001,D,C,2,1.1,2016,2,2016,1,02,29
2016-02-29,18412566,18412582,Department of Commerce,null,2935929.72,2979048.03,null,2935929.72,2935929.72,6d,3,3,8002,D,C,2,1.2,2016,2,2016,1,02,29
2016-02-29,18412566,18412584,Department of Defense--Military Programs:,null,null,null,null,null,null,6d,4,4,8003,S,C,2,1.3,2016,2,2016,1,02,29
2016-02-29,18412584,18412588,Defense Cooperation Account,null,null,3987.22,7558760.22,7558760.22,7558760.22,6d,5,5,8004,D,P,3,1.3.1,2016,2,2016,1,02,29
2016-02-29,18412566,18412592,Department of Energy,-36433730.12,269108292.01,-11983406.01,55684728324.25,55990270346.38,55953836616.26,6d,6,6,8005,D,C,2,1.4,2016,2,2016,1,02,29
2016-02-29,18412604,18412606,Housing Programs:,null,null,null,null,null,null,6d,10,10,8016,S,B,3,1.7.1,2016,2,2016,1,02,29
2016-02-29,18412606,18412608,Federal Housing Administration Fund,683369715.19,4127825286.77,5136671757.50,14732526211.35,18176981782.93,18860351498.12,6d,11,11,8018,D,P,4,1.7.1.1,2016,2,2016,1,02,29
2016-02-29,18412610,18412612,Guarantees of Mortgage-Backed Securities,2790000.00,-197210000.00,310000.00,12922900000.00,12722900000.00,12725690000.00,6d,13,13,8024,D,P,4,1.7.2.1,2016,2,2016,1,02,29
2016-02-29,18412566,18412640,Department of the Treasury,4455402.82,1359092336.84,18941637.77,27577143042.20,28931779976.22,28936235379.04,6d,19,19,8040,D,C,2,1.12,2016,2,2016,1,02,29
2016-02-29,18412642,18412648,Veterans Reopened Insurance Fund,-2937000.00,-8814000.00,-9782000.00,170211000.00,164334000.00,161397000.00,6d,21,21,8045,D,P,3,1.13.1,2016,2,2016,1,02,29
2016-02-29,18412642,18412654,Servicemen'S Group Life Insurance Fund,null,6000.00,7000.00,637000.00,643000.00,643000.00,6d,22,22,8046,D,P,3,1.13.2,2016,2,2016,1,02,29
2016-02-29,18412566,18412660,Other Defense Civil Programs:,null,null,null,null,null,null,6d,23,23,8047,S,C,2,1.14,2016,2,2016,1,02,29
2016-02-29,18412660,18412662,Uniformed Services Retiree Health Care Fund,-558268808.41,6843971824.18,5308951137.74,205793018446.54,213195259079.13,212636990270.72,6d,24,24,8048,D,P,3,1.14.1,2016,2,2016,1,02,29
2016-02-29,18412705,18412713,Federal Deposit Insurance Corporation:,null,null,null,null,null,null,6d,28,28,8053,S,A,3,1.16.1,2016,2,2016,1,02,29
2016-02-29,18412888,18412892,Federal Disability Insurance Trust Fund,-319263000.00,-8085162000.00,-14648554000.00,41638037000.00,33872138000.00,33552875000.00,6d,85,85,8375,D,P,3,2.18.2,2016,2,2016,1,02,29
2016-02-29,18412894,18412906,Harry S Truman Scholarship Foundation,7486986.91,-1555235.62,-461930.52,53690104.98,44647882.45,52134869.36,6d,87,87,8394,D,A,3,2.19.1,2016,2,2016,1,02,29
2016-02-29,18412894,18412908,Japan-United States Friendship Commission,null,null,null,38248743.71,38248743.71,38248743.71,6d,88,88,8395,D,A,3,2.19.2,2016,2,2016,1,02,29
2016-02-29,18412894,18412914,Railroad Retirement Board,null,null,null,null,null,null,6d,89,89,8425,S,A,3,2.19.3,2016,2,2016,1,02,29
2016-02-29,18412914,18412916,Treasury Securities,-77799000.00,-443704000.00,-56344000.00,2754746000.00,2388841000.00,2311042000.00,6d,90,90,14282,D,SL,4,2.19.3.1,2016,2,2016,1,02,29
2016-02-29,18412914,18412918,Agency Securities,-1020000.00,344000.00,1195000.00,4560000.00,5924000.00,4904000.00,6d,91,91,14283,D,SL,4,2.19.3.2,2016,2,2016,1,02,29
2016-02-29,18412922,18412924,Treasury Securities,180141221.60,257552432.53,275273001.14,1892142150.58,1969553361.51,2149694583.11,6d,93,93,14247,D,SL,4,2.19.4.1,2016,2,2016,1,02,29
2016-02-29,18412862,18412868,Other,4694558.64,-78621178.14,-105532508.10,1419712152.85,1336396416.07,1341090974.71,6d,75,75,8356,D,P,3,2.14.2,2016,2,2016,1,02,29
2016-02-29,18412768,18412894,Independent Agencies:,null,null,null,null,null,null,6d,86,86,8380,S,C,2,2.19,2016,2,2016,1,02,29
2016-02-29,18412768,18412874,Office of Personnel Management:,null,null,null,null,null,null,6d,78,78,8361,S,C,2,2.17,2016,2,2016,1,02,29
2016-02-29,18412768,18412933,Total Agency Securities,-1020000.00,344000.00,1195000.00,4560000.00,5924000.00,4904000.00,6d,95,95,8435,T,SL,2,2.21,2016,2,2016,1,02,29
2016-02-29,18412672,18412674,Postal Service Contributions,null,5507382000.00,765128000.00,45236693000.00,50744075000.00,50744075000.00,6d,26,26,8050,D,P,3,1.15.1,2016,2,2016,1,02,29
2016-02-29,18412705,18412737,Postal Service,24500000.00,822300000.00,1083000000.00,7162600000.00,7960400000.00,7984900000.00,6d,33,33,8060,D,A,3,1.16.4,2016,2,2016,1,02,29
2016-02-29,18412705,18412747,Tennessee Valley Authority,1240.31,6199.54,291.75,25000000.00,25004959.23,25006199.54,6d,34,34,8061,D,A,3,1.16.5,2016,2,2016,1,02,29
2016-02-29,18412705,18412749,Other,null,null,null,null,null,null,6d,35,35,8063,S,A,3,1.16.6,2016,2,2016,1,02,29
2016-02-29,18412749,18412751,Treasury Securities,274358994.06,115256508.60,260683792.67,17960624322.05,17801521836.59,18075880830.65,6d,36,36,14242,D,SL,4,1.16.6.1,2016,2,2016,1,02,29
2016-02-29,18412566,18412757,Other,57889915.66,84907762.14,-1070406317.54,12600862474.34,12627880320.82,12685770236.48,6d,37,37,8070,D,C,2,1.17,2016,2,2016,1,02,29
2016-02-29,18412894,18412922,Other,null,null,null,null,null,null,6d,92,92,8432,S,A,3,2.19.4,2016,2,2016,1,02,29
2016-02-29,18412566,18412616,Department of the Interior,80226529.53,664705655.79,772488641.72,7348753221.56,7933232347.82,8013458877.35,6d,14,14,8035,D,C,2,1.8,2016,2,2016,1,02,29
2016-02-29,18412566,18412620,Department of Labor,-445064988.92,3821259671.19,1250374579.00,18533648259.22,22799972919.33,22354907930.41,6d,15,15,8037,D,C,2,1.9,2016,2,2016,1,02,29
2016-02-29,18412626,18412628,Foreign Service Retirement and Disability Fund,302257.05,1005633.66,null,891389.31,1594765.92,1897022.97,6d,17,17,13865,D,P,3,1.10.1,2016,2,2016,1,02,29
2016-02-29,18412566,18412632,Department of Transportation,60355875.82,-8838118.23,-53962617.09,2168477605.48,2099283611.43,2159639487.25,6d,18,18,8039,D,C,2,1.11,2016,2,2016,1,02,29
2016-02-29,18412566,18412672,Office of Personnel Management:,null,null,null,null,null,null,6d,25,25,8049,S,C,2,1.15,2016,2,2016,1,02,29
2016-01-31,18096248,18096250,Housing Programs:,null,null,null,null,null,null,6d,10,10,8016,S,B,3,1.7.1,2016,2,2016,1,01,31
2016-01-31,18096462,18096476,Veterans Special Life Insurance Fund,-12598000.00,-7838000.00,-6822000.00,1785419000.00,1790179000.00,1777581000.00,6d,71,71,8348,D,P,3,2.12.4,2016,2,2016,1,01,31
2016-01-31,18096385,18096480,Other Defense Civil Programs:,null,null,null,null,null,null,6d,73,73,8353,S,C,2,2.14,2016,2,2016,1,01,31
2016-01-31,18096304,18096306,Uniformed Services Retiree Health Care Fund,-755114026.04,7402240632.59,6089756779.07,205793018446.54,213950373105.17,213195259079.13,6d,24,24,8048,D,P,3,1.14.1,2016,2,2016,1,01,31
2016-01-31,18096210,18096316,Office of Personnel Management:,null,null,null,null,null,null,6d,25,25,8049,S,C,2,1.15,2016,2,2016,1,01,31
2016-01-31,null,18096385,Trust Funds:,null,null,null,null,null,null,6d,40,40,8080,S,FT,1,2,2016,2,2016,1,01,31
2016-01-31,18096512,18096526,Japan-United States Friendship Commission,null,null,null,38248743.71,38248743.71,38248743.71,6d,88,88,8395,D,A,3,2.19.2,2016,2,2016,1,01,31
2016-01-31,18096250,18096252,Federal Housing Administration Fund,644980223.16,3444455571.58,4074893465.72,14732526211.35,17532001559.77,18176981782.93,6d,11,11,8018,D,P,4,1.7.1.1,2016,2,2016,1,01,31
2016-01-31,18096210,18096270,Department of State:,null,null,null,null,null,null,6d,16,16,12217,S,C,2,1.10,2016,2,2016,1,01,31
2016-01-31,18096286,18096298,Servicemen'S Group Life Insurance Fund,null,6000.00,7000.00,637000.00,643000.00,643000.00,6d,22,22,8046,D,P,3,1.13.2,2016,2,2016,1,01,31
2016-01-31,18096387,18096393,Other,-582000.00,3627607.04,2626507.77,27866480.55,32076087.59,31494087.59,6d,44,44,8105,D,P,3,2.1.3,2016,2,2016,1,01,31
2016-01-31,18096385,18096395,Judicial Branch:,null,null,null,null,null,null,6d,45,45,8107,S,C,2,2.2,2016,2,2016,1,01,31
2016-01-31,18096446,18096450,Other,-6612.93,-658112.25,-2227976.97,47291234.47,46639735.15,46633122.22,6d,62,62,8334,D,P,3,2.9.2,2016,2,2016,1,01,31
2016-01-31,18096532,18096534,Treasury Securities,103150000.00,-365905000.00,1720000.00,2754746000.00,2285691000.00,2388841000.00,6d,90,90,14282,D,SL,4,2.19.3.1,2016,2,2016,1,01,31
2016-01-31,18096452,18096454,Airport and Airway Trust Fund,-625022000.00,-28416000.00,401034000.00,12715552000.00,13312158000.00,12687136000.00,6d,64,64,8336,D,P,3,2.10.1,2016,2,2016,1,01,31
2016-01-31,18096452,18096458,Highway Trust Fund,69175375072.45,67364329742.72,-2332345712.89,7667195596.38,5856150266.65,75031525339.10,6d,65,65,8337,D,P,3,2.10.2,2016,2,2016,1,01,31
2016-01-31,18096496,18096498,Treasury Securities,-4508071000.00,137929501000.00,-2172833000.00,731266603000.00,873704175000.00,869196104000.00,6d,80,80,8365,D,SL,4,2.17.1.1,2016,2,2016,1,01,31
2016-01-31,18096512,18096540,Other,null,null,null,null,null,null,6d,92,92,8432,S,A,3,2.19.4,2016,2,2016,1,01,31
2016-01-31,18096210,18096304,Other Defense Civil Programs:,null,null,null,null,null,null,6d,23,23,8047,S,C,2,1.14,2016,2,2016,1,01,31
2016-01-31,18096385,18096492,Office of Personnel Management:,null,null,null,null,null,null,6d,78,78,8361,S,C,2,2.17,2016,2,2016,1,01,31
2016-01-31,null,18096210,Federal Funds:,null,null,null,null,null,null,6d,1,1,8000,S,FT,1,1,2016,2,2016,1,01,31
2016-01-31,18096210,18096224,Department of Agriculture,null,null,54738027.37,182095267.67,182095267.67,182095267.67,6d,2,2,8001,D,C,2,1.1,2016,2,2016,1,01,31
2016-01-31,18096210,18096246,Department of Homeland Security,null,220092065.14,128612390.39,254572173.28,474664238.42,474664238.42,6d,8,8,8010,D,C,2,1.6,2016,2,2016,1,01,31
2016-01-31,18096210,18096248,Department of Housing and Urban Development:,null,null,null,null,null,null,6d,9,9,8014,S,C,2,1.7,2016,2,2016,1,01,31
2016-01-31,18096385,18096387,Legislative Branch:,null,null,null,null,null,null,6d,41,41,8100,S,C,2,2.1,2016,2,2016,1,01,31
2016-01-31,18096395,18096397,Judicial Retirement Funds,117562845.22,110173177.42,66701679.55,1082430464.23,1075040796.43,1192603641.65,6d,46,46,8108,D,P,3,2.2.1,2016,2,2016,1,01,31
2016-01-31,18096385,18096399,Department of Agriculture,null,null,50663046.21,5676375.54,5676375.54,5676375.54,6d,47,47,8111,D,C,2,2.3,2016,2,2016,1,01,31
2016-01-31,18096403,18096405,Voluntary Separation Incentive Fund,-6481242.14,-4009976.32,18980345.05,182413744.29,184885010.11,178403767.97,6d,49,49,8120,D,P,3,2.4.1,2016,2,2016,1,01,31
2016-01-31,18096403,18096409,Other,14512064.15,595062756.37,-546262.81,322698699.87,903249392.09,917761456.24,6d,50,50,8121,D,P,3,2.4.2,2016,2,2016,1,01,31
2016-01-31,18096385,18096413,Department of Health and Human Services:,null,null,null,null,null,null,6d,51,51,8129,S,C,2,2.5,2016,2,2016,1,01,31
2016-01-31,18096413,18096415,Federal Hospital Insurance Trust Fund,6247325000.00,4538841000.00,-9580704000.00,195457769000.00,193749285000.00,199996610000.00,6d,52,52,8151,D,P,3,2.5.1,2016,2,2016,1,01,31
2016-01-31,18096413,18096417,Federal Supplementary Medical Insurance Trust Fund,364808000.00,3441460000.00,-8098038000.00,66128134000.00,69204786000.00,69569594000.00,6d,53,53,8161,D,P,3,2.5.2,2016,2,2016,1,01,31
2016-01-31,18096385,18096421,Department of Homeland Security,-5948696.47,104790558.47,130494090.81,6185493808.54,6296233063.48,6290284367.01,6d,55,55,8200,D,C,2,2.6,2016,2,2016,1,01,31
2016-01-31,18096385,18096436,Department of the Interior,262657.30,9182913.19,150419.54,8961079.84,17881335.73,18143993.03,6d,56,56,8301,D,C,2,2.7,2016,2,2016,1,01,31
2016-01-31,18096440,18096442,Unemployment Trust Fund,-1777972000.00,-2751094000.00,-3011255000.00,44368387000.00,43395265000.00,41617293000.00,6d,58,58,8311,D,P,3,2.8.1,2016,2,2016,1,01,31
2016-01-31,18096440,18096444,Other,-7946000.00,-38477000.00,-42944000.00,55738000.00,25207000.00,17261000.00,6d,59,59,8321,D,P,3,2.8.2,2016,2,2016,1,01,31
2016-01-31,18096385,18096446,Department of State:,null,null,null,null,null,null,6d,60,60,8322,S,C,2,2.9,2016,2,2016,1,01,31
2016-01-31,18096446,18096448,Foreign Service Retirement and Disability Fund,-2418000.00,155227000.00,130653000.00,18144316000.00,18301961000.00,18299543000.00,6d,61,61,8331,D,P,3,2.9.1,2016,2,2016,1,01,31
2016-01-31,18096385,18096478,Corps of Engineers,118528518.35,487676939.14,437079286.70,8759710772.69,9128859193.48,9247387711.83,6d,72,72,8350,D,C,2,2.13,2016,2,2016,1,01,31
2016-01-31,18096480,18096484,Military Retirement Fund,2531986017.33,73022854132.87,53219542339.19,530960108323.38,601450976438.92,603982962456.25,6d,74,74,8354,D,P,3,2.14.1,2016,2,2016,1,01,31
2016-01-31,18096480,18096486,Other,-15575434.18,-83315736.78,-114032111.18,1419712152.85,1351971850.25,1336396416.07,6d,75,75,8356,D,P,3,2.14.2,2016,2,2016,1,01,31
2016-01-31,18096385,18096488,Environmental Protection Agency,550181782.97,284268611.37,-86836422.83,5731240123.27,5465326951.67,6015508734.64,6d,76,76,8358,D,C,2,2.15,2016,2,2016,1,01,31
2016-01-31,18096385,18096490,National Aeronautics and Space Administration,null,-250000.00,-250000.00,15850599.60,15600599.60,15600599.60,6d,77,77,8360,D,C,2,2.16,2016,2,2016,1,01,31
2016-01-31,18096492,18096496,Civil Service Retirement and Disability Fund,null,null,null,null,null,null,6d,79,79,8364,S,P,3,2.17.1,2016,2,2016,1,01,31
2016-01-31,18096492,18096502,Employees Life Insurance Fund,79442789.59,503850555.80,609594566.38,43958037512.52,44382445278.73,44461888068.32,6d,81,81,8368,D,P,3,2.17.2,2016,2,2016,1,01,31
2016-01-31,18096492,18096504,Employees and Retired Employees Health Benefits Fund,131513642.18,45297685.32,-239600483.35,23020525175.46,22934309218.60,23065822860.78,6d,82,82,8369,D,P,3,2.17.3,2016,2,2016,1,01,31
2016-01-31,18096385,18096506,Social Security Administration:,null,null,null,null,null,null,6d,83,83,8372,S,C,2,2.18,2016,2,2016,1,01,31
2016-01-31,18096506,18096508,Federal Old-Age and Survivors Insurance Trust Fund,26522330000.00,20390866000.00,25777998000.00,2766649222000.00,2760517758000.00,2787040088000.00,6d,84,84,8374,D,P,3,2.18.1,2016,2,2016,1,01,31
2016-01-31,18096506,18096510,Federal Disability Insurance Trust Fund,7770694000.00,-7765899000.00,-11499592000.00,41638037000.00,26101444000.00,33872138000.00,6d,85,85,8375,D,P,3,2.18.2,2016,2,2016,1,01,31
2016-01-31,18096512,18096524,Harry S Truman Scholarship Foundation,-9002165.00,-9042222.53,-315182.52,53690104.98,53650047.45,44647882.45,6d,87,87,8394,D,A,3,2.19.1,2016,2,2016,1,01,31
2016-01-31,18096248,18096254,Government National Mortgage Association:,null,null,null,null,null,null,6d,12,12,8020,S,B,3,1.7.2,2016,2,2016,1,01,31
2016-01-31,18096254,18096256,Guarantees of Mortgage-Backed Securities,2180000.00,-200000000.00,300000.00,12922900000.00,12720720000.00,12722900000.00,6d,13,13,8024,D,P,4,1.7.2.1,2016,2,2016,1,01,31
2016-01-31,18096210,18096260,Department of the Interior,-62917645.49,584479126.26,514570756.01,7348753221.56,7996149993.31,7933232347.82,6d,14,14,8035,D,C,2,1.8,2016,2,2016,1,01,31
2016-01-31,18096210,18096264,Department of Labor,-207738463.33,4266324660.11,1479664196.68,18533648259.22,23007711382.66,22799972919.33,6d,15,15,8037,D,C,2,1.9,2016,2,2016,1,01,31
2016-01-31,18096270,18096272,Foreign Service Retirement and Disability Fund,165362.90,703376.61,null,891389.31,1429403.02,1594765.92,6d,17,17,13865,D,P,3,1.10.1,2016,2,2016,1,01,31
2016-01-31,18096210,18096276,Department of Transportation,-69970969.24,-69193994.05,-43971779.88,2168477605.48,2169254580.67,2099283611.43,6d,18,18,8039,D,C,2,1.11,2016,2,2016,1,01,31
2016-01-31,18096210,18096284,Department of the Treasury,-55288411.63,1354636934.02,-24689124.24,27577143042.20,28987068387.85,28931779976.22,6d,19,19,8040,D,C,2,1.12,2016,2,2016,1,01,31
2016-01-31,18096286,18096292,Veterans Reopened Insurance Fund,-2194000.00,-5877000.00,-6864000.00,170211000.00,166528000.00,164334000.00,6d,21,21,8045,D,P,3,1.13.1,2016,2,2016,1,01,31
2016-01-31,18096385,18096462,Department of Veterans Affairs:,null,null,null,null,null,null,6d,67,67,8343,S,C,2,2.12,2016,2,2016,1,01,31
2016-01-31,18096316,18096318,Postal Service Contributions,null,5507382000.00,765128000.00,45236693000.00,50744075000.00,50744075000.00,6d,26,26,8050,D,P,3,1.15.1,2016,2,2016,1,01,31
2016-01-31,18096338,18096342,Federal Deposit Insurance Corporation:,null,null,null,null,null,null,6d,28,28,8053,S,A,3,1.16.1,2016,2,2016,1,01,31
2016-01-31,18096338,18096366,Tennessee Valley Authority,3889.68,4959.23,97.25,25000000.00,25001069.55,25004959.23,6d,34,34,8061,D,A,3,1.16.5,2016,2,2016,1,01,31
2016-01-31,18096385,18096452,Department of Transportation:,null,null,null,null,null,null,6d,63,63,8335,S,C,2,2.10,2016,2,2016,1,01,31
2016-01-31,18096210,18096286,Department of Veterans Affairs:,null,null,null,null,null,null,6d,20,20,8041,S,C,2,1.13,2016,2,2016,1,01,31
2016-01-31,18096342,18096344,Deposit Insurance Fund,-78067000.00,2799075000.00,1731080000.00,60095595365.27,62972737365.27,62894670365.27,6d,29,29,8054,D,P,4,1.16.1.1,2016,2,2016,1,01,31
2016-01-31,18096342,18096346,FSLIC Resolution Fund,42000.00,-57000.00,-221000.00,827699000.00,827600000.00,827642000.00,6d,30,30,8055,D,P,4,1.16.1.2,2016,2,2016,1,01,31
2016-01-31,18096338,18096348,Federal Housing Finance Agency,-18811461.11,29376474.56,36862864.06,62055402.26,110243337.93,91431876.82,6d,31,31,8057,D,A,3,1.16.2,2016,2,2016,1,01,31
2016-01-31,18096338,18096354,National Credit Union Administration,-1232172.51,213643156.37,331185839.90,12176987515.27,12391862844.15,12390630671.64,6d,32,32,8059,D,A,3,1.16.3,2016,2,2016,1,01,31
2016-01-31,18096338,18096356,Postal Service,18700000.00,797800000.00,875100000.00,7162600000.00,7941700000.00,7960400000.00,6d,33,33,8060,D,A,3,1.16.4,2016,2,2016,1,01,31
2016-01-31,18096368,18096370,Treasury Securities,70152812.17,-159102485.46,56593193.29,17960624322.05,17731369024.42,17801521836.59,6d,36,36,14242,D,SL,4,1.16.6.1,2016,2,2016,1,01,31
2016-01-31,18096210,18096376,Other,-3006735.82,27017846.48,-1578620877.99,12600862474.34,12630887056.64,12627880320.82,6d,37,37,8070,D,C,2,1.17,2016,2,2016,1,01,31
2016-01-31,18096210,18096378,Total Treasury Securities ,-523772710.55,26526219616.09,14475755637.01,503578701922.43,530628694249.07,530104921538.52,6d,38,38,8071,T,SL,2,1.18,2016,2,2016,1,01,31
2016-01-31,18096210,18096383,Total Federal Funds,-523772710.55,26526219616.09,14475755637.01,503578701922.43,530628694249.07,530104921538.52,6d,39,39,8073,T,FT,2,1.19,2016,2,2016,1,01,31
2016-01-31,18096387,18096389,Library of Congress,215327.68,-1528433.41,-5689824.45,22906267.50,21162506.41,21377834.09,6d,42,42,8103,D,B,3,2.1.1,2016,2,2016,1,01,31
2016-01-31,18096387,18096391,United States Tax Court,null,101115.85,99215.78,11307211.68,11408327.53,11408327.53,6d,43,43,8104,D,B,3,2.1.2,2016,2,2016,1,01,31
2016-01-31,18096210,18096228,Department of Defense--Military Programs:,null,null,null,null,null,null,6d,4,4,8003,S,C,2,1.3,2016,2,2016,1,01,31
2016-01-31,18096228,18096232,Defense Cooperation Account,null,null,3987.22,7558760.22,7558760.22,7558760.22,6d,5,5,8004,D,P,3,1.3.1,2016,2,2016,1,01,31
2016-01-31,18096210,18096236,Department of Energy,-13326383.81,305542022.13,-16469927.85,55684728324.25,56003596730.19,55990270346.38,6d,6,6,8005,D,C,2,1.4,2016,2,2016,1,01,31
