Record Date,Parent ID,Classification ID,Classification Description,Current Month Budget Amount,Current Fiscal Year to Date Budget Amount,Prior Fiscal Year to Date Budget Amount,Current Year Budget Estimate Amount,Next Year Budget Estimate Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2016-10-31,23125725,23125728,On-Budget Surplus (+) or Deficit (-),-34587715481.00,-34587715481.00,-126178442534.08,-633887.00,-468246.00,2,9,9,90,D,SL,3,1.3.1,2017,1,2016,4,10,31
2016-10-31,23125725,23125731,Off-Budget Surplus (+) or Deficit (-),-9604485495.74,-9604485495.74,-10379594135.19,34089.00,27324.00,2,10,10,100,D,SL,3,1.3.2,2017,1,2016,4,10,31
2016-10-31,23125701,23125734,Total On-Budget and Off-Budget Financing,44192200976.74,44192200976.74,136558036669.27,599798.00,440922.00,2,11,11,110,T,SL,2,1.4,2017,1,2016,4,10,31
2016-10-31,23125737,23125741,Borrowing from the Public,112656089463.33,112656089463.33,-55980032835.47,1010960.00,572191.00,2,13,13,130,D,SL,2,2.1,2017,1,2016,4,10,31
2016-10-31,23125737,23125744,"Reduction of Operating Cash, Increase (-)",-68255634432.76,-68255634432.76,175823687234.07,-101284.00,0.00,2,14,14,140,D,SL,2,2.2,2017,1,2016,4,10,31
2016-10-31,23125737,23125747,By Other Means,-208254053.83,-208254053.83,16714382270.67,-309878.00,-131269.00,2,15,15,150,D,SL,2,2.3,2017,1,2016,4,10,31
2016-10-31,null,23125737,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2017,1,2016,4,10,31
2016-10-31,null,23125701,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2017,1,2016,4,10,31
2016-10-31,23125701,23125705,Total Receipts,221692068170.95,221692068170.95,211046245388.74,3276172.00,3632248.00,2,2,2,20,T,SL,2,1.1,2017,1,2016,4,10,31
2016-09-30,22473731,22473760,Total Surplus (+) or Deficit (-),33359494054.96,-587411769636.30,-439088791713.37,-599798.00,-440922.00,2,8,8,80,T,SL,2,1.3,2016,4,2016,3,09,30
2016-09-30,22473760,22473767,On-Budget Surplus (+) or Deficit (-),38620093317.24,-621238675545.96,-466386511859.83,-633887.00,-468246.00,2,9,9,90,D,SL,3,1.3.1,2016,4,2016,3,09,30
2016-09-30,22473788,22473807,"Reduction of Operating Cash, Increase (-)",-64365437016.06,-154595484662.41,-40414434603.06,-101284.00,0.00,2,14,14,140,D,SL,2,2.2,2016,4,2016,3,09,30
2016-09-30,22473788,22473817,By Other Means,-37473881900.47,-309815720768.14,142334202182.43,-309878.00,-131269.00,2,15,15,150,D,SL,2,2.3,2016,4,2016,3,09,30
2016-09-30,null,22473731,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2016,4,2016,3,09,30
2016-09-30,22473731,22473733,Total Receipts,356537365203.80,3266688370973.35,3248701406926.60,3276172.00,3632248.00,2,2,2,20,T,SL,2,1.1,2016,4,2016,3,09,30
2016-09-30,22473733,22473738,On-Budget Receipts,287022317386.35,2456508517147.27,2478329873524.44,2465992.00,2791385.00,2,3,3,30,D,SL,3,1.1.1,2016,4,2016,3,09,30
2016-09-30,22473733,22473740,Off-Budget Receipts,69515047817.45,810179853826.08,770371533402.16,810180.00,840863.00,2,4,4,40,D,SL,3,1.1.2,2016,4,2016,3,09,30
2016-09-30,22473731,22473745,Total Outlays,323177871148.84,3854100140609.65,3687790198639.97,3875970.00,4073170.00,2,5,5,50,T,SL,2,1.2,2016,4,2016,3,09,30
2016-09-30,22473745,22473747,On-Budget Outlays,248402224069.11,3077747192693.23,2944716385384.27,3099879.00,3259631.00,2,6,6,60,D,SL,3,1.2.1,2016,4,2016,3,09,30
2016-09-30,22473745,22473753,Off-Budget Outlays,74775647079.73,776352947916.42,743073813255.70,776091.00,813539.00,2,7,7,70,D,SL,3,1.2.2,2016,4,2016,3,09,30
2016-09-30,22473760,22473774,Off-Budget Surplus (+) or Deficit (-),-5260599262.28,33826905909.66,27297720146.46,34089.00,27324.00,2,10,10,100,D,SL,3,1.3.2,2016,4,2016,3,09,30
2016-09-30,22473731,22473781,Total On-Budget and Off-Budget Financing,-33359494054.96,587411769636.30,439088791713.37,599798.00,440922.00,2,11,11,110,T,SL,2,1.4,2016,4,2016,3,09,30
2016-09-30,22473788,22473796,Borrowing from the Public,68479824861.57,1051822975066.85,337169024134.00,1010960.00,572191.00,2,13,13,130,D,SL,2,2.1,2016,4,2016,3,09,30
2016-09-30,null,22473788,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2016,4,2016,3,09,30
2016-08-31,null,21830792,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2016,4,2016,3,08,31
2016-08-31,21830792,21830814,Total Surplus (+) or Deficit (-),-107111575680.04,-620771263691.26,-529959390363.07,-599798.00,-440922.00,2,8,8,80,T,SL,2,1.3,2016,4,2016,3,08,31
2016-08-31,21830814,21830821,On-Budget Surplus (+) or Deficit (-),-94752563639.09,-659858768863.20,-564664168199.18,-633887.00,-468246.00,2,9,9,90,D,SL,3,1.3.1,2016,4,2016,3,08,31
2016-08-31,21830814,21830829,Off-Budget Surplus (+) or Deficit (-),-12359012040.95,39087505171.94,34704777836.11,34089.00,27324.00,2,10,10,100,D,SL,3,1.3.2,2016,4,2016,3,08,31
2016-08-31,21830792,21830836,Total On-Budget and Off-Budget Financing,107111575680.04,620771263691.26,529959390363.07,599798.00,440922.00,2,11,11,110,T,SL,2,1.4,2016,4,2016,3,08,31
2016-08-31,null,21830844,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2016,4,2016,3,08,31
2016-08-31,21830792,21830795,Total Receipts,231326812093.57,2910151005769.55,2883250361169.49,3276172.00,3632248.00,2,2,2,20,T,SL,2,1.1,2016,4,2016,3,08,31
2016-08-31,21830795,21830797,On-Budget Receipts,168496812093.57,2169486199760.92,2178094330995.84,2465992.00,2791385.00,2,3,3,30,D,SL,3,1.1.1,2016,4,2016,3,08,31
2016-08-31,21830795,21830799,Off-Budget Receipts,62830000000.00,740664806008.63,705156030173.65,810180.00,840863.00,2,4,4,40,D,SL,3,1.1.2,2016,4,2016,3,08,31
2016-08-31,21830792,21830802,Total Outlays,338438387773.61,3530922269460.81,3413209751532.56,3875970.00,4073170.00,2,5,5,50,T,SL,2,1.2,2016,4,2016,3,08,31
2016-08-31,21830802,21830805,On-Budget Outlays,263249375732.66,2829344968624.12,2742758499195.02,3099879.00,3259631.00,2,6,6,60,D,SL,3,1.2.1,2016,4,2016,3,08,31
2016-08-31,21830802,21830808,Off-Budget Outlays,75189012040.95,701577300836.69,670451252337.54,776091.00,813539.00,2,7,7,70,D,SL,3,1.2.2,2016,4,2016,3,08,31
2016-08-31,21830844,21830852,Borrowing from the Public,105761277398.77,983343150205.28,334273662403.96,1010960.00,572191.00,2,13,13,130,D,SL,2,2.1,2016,4,2016,3,08,31
2016-08-31,21830844,21830857,"Reduction of Operating Cash, Increase (-)",44801829917.22,-90230047646.35,26514836304.35,-101284.00,0.00,2,14,14,140,D,SL,2,2.2,2016,4,2016,3,08,31
2016-08-31,21830844,21830864,By Other Means,-43451531635.95,-272341838867.67,169170891654.76,-309878.00,-131269.00,2,15,15,150,D,SL,2,2.3,2016,4,2016,3,08,31
2016-07-31,21287056,21287063,"Reduction of Operating Cash, Increase (-)",29913760456.55,-135031877563.57,-51680388782.96,-101284.00,0.00,2,14,14,140,D,SL,2,2.2,2016,4,2016,3,07,31
2016-07-31,21287056,21287067,By Other Means,16123470758.75,-228887678466.48,166758502847.22,-309878.00,-131269.00,2,15,15,150,D,SL,2,2.3,2016,4,2016,3,07,31
2016-07-31,21287029,21287032,On-Budget Outlays,255215216853.47,2566098221656.70,2540832888034.54,3099879.00,3259631.00,2,6,6,60,D,SL,3,1.2.1,2016,4,2016,3,07,31
2016-07-31,21287029,21287036,Off-Budget Outlays,67597685886.98,626388288795.74,597128521066.95,776091.00,813539.00,2,7,7,70,D,SL,3,1.2.2,2016,4,2016,3,07,31
2016-07-31,21287018,21287042,Total Surplus (+) or Deficit (-),-112815238504.50,-513662316776.46,-465547885137.87,-599798.00,-440922.00,2,8,8,80,T,SL,2,1.3,2016,4,2016,3,07,31
2016-07-31,null,21287018,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2016,4,2016,3,07,31
2016-07-31,21287018,21287020,Total Receipts,209997664235.95,2678824193675.98,2672413523963.62,3276172.00,3632248.00,2,2,2,20,T,SL,2,1.1,2016,4,2016,3,07,31
2016-07-31,21287020,21287023,On-Budget Receipts,148603664235.95,2000989387667.35,2026557493789.97,2465992.00,2791385.00,2,3,3,30,D,SL,3,1.1.1,2016,4,2016,3,07,31
2016-07-31,21287020,21287026,Off-Budget Receipts,61394000000.00,677834806008.63,645856030173.65,810180.00,840863.00,2,4,4,40,D,SL,3,1.1.2,2016,4,2016,3,07,31
2016-07-31,21287018,21287029,Total Outlays,322812902740.45,3192486510452.44,3137961409101.49,3875970.00,4073170.00,2,5,5,50,T,SL,2,1.2,2016,4,2016,3,07,31
2016-07-31,21287042,21287045,On-Budget Surplus (+) or Deficit (-),-106611552617.52,-565108833989.35,-514275394244.57,-633887.00,-468246.00,2,9,9,90,D,SL,3,1.3.1,2016,4,2016,3,07,31
2016-07-31,21287042,21287050,Off-Budget Surplus (+) or Deficit (-),-6203685886.98,51446517212.89,48727509106.70,34089.00,27324.00,2,10,10,100,D,SL,3,1.3.2,2016,4,2016,3,07,31
2016-07-31,21287018,21287052,Total On-Budget and Off-Budget Financing,112815238504.50,513662316776.46,465547885137.87,599798.00,440922.00,2,11,11,110,T,SL,2,1.4,2016,4,2016,3,07,31
2016-07-31,null,21287056,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2016,4,2016,3,07,31
2016-07-31,21287056,21287060,Borrowing from the Public,66778007289.20,877581872806.51,350469771073.61,1010960.00,572191.00,2,13,13,130,D,SL,2,2.1,2016,4,2016,3,07,31
2016-06-30,20514940,20514946,On-Budget Surplus (+) or Deficit (-),-45225353805.00,-458497283454.53,-373471010634.51,-623804.00,-501762.00,2,9,9,90,D,SL,3,1.3.1,2016,3,2016,2,06,30
2016-06-30,20514959,20514968,"Reduction of Operating Cash, Increase (-)",-65245252452.59,-164945638020.12,-96038336864.93,-76284.00,0.00,2,14,14,140,D,SL,2,2.2,2016,3,2016,2,06,30
2016-06-30,20514959,20514971,By Other Means,12912937250.58,-245011147142.53,120122631671.41,-319957.00,-130976.00,2,15,15,150,D,SL,2,2.3,2016,3,2016,2,06,30
2016-06-30,20514940,20514951,Off-Budget Surplus (+) or Deficit (-),51477341245.16,57650203099.87,57109891609.49,7999.00,-1720.00,2,10,10,100,D,SL,3,1.3.2,2016,3,2016,2,06,30
2016-06-30,20514911,20514954,Total On-Budget and Off-Budget Financing,-6251987440.16,400847080354.66,316361119025.02,615805.00,503482.00,2,11,11,110,T,SL,2,1.4,2016,3,2016,2,06,30
2016-06-30,null,20514959,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2016,3,2016,2,06,30
2016-06-30,20514959,20514964,Borrowing from the Public,46080327761.85,810803865517.31,292276824218.54,1012046.00,634458.00,2,13,13,130,D,SL,2,2.1,2016,3,2016,2,06,30
2016-06-30,20514911,20514915,Total Receipts,329572222744.10,2468826529440.03,2446920156495.94,3335502.00,3643742.00,2,2,2,20,T,SL,2,1.1,2016,3,2016,2,06,30
2016-06-30,20514915,20514919,On-Budget Receipts,244178697178.27,1852385723431.40,1858261126322.29,2537845.00,2816874.00,2,3,3,30,D,SL,3,1.1.1,2016,3,2016,2,06,30
2016-06-30,20514915,20514923,Off-Budget Receipts,85393525565.83,616440806008.63,588659030173.65,797657.00,826868.00,2,4,4,40,D,SL,3,1.1.2,2016,3,2016,2,06,30
2016-06-30,20514911,20514928,Total Outlays,323320235303.94,2869673609794.69,2763281275520.96,3951307.00,4147224.00,2,5,5,50,T,SL,2,1.2,2016,3,2016,2,06,30
2016-06-30,20514928,20514931,On-Budget Outlays,289404050983.27,2310883006885.93,2231732136956.80,3161649.00,3318636.00,2,6,6,60,D,SL,3,1.2.1,2016,3,2016,2,06,30
2016-06-30,20514928,20514934,Off-Budget Outlays,33916184320.67,558790602908.76,531549138564.16,789658.00,828588.00,2,7,7,70,D,SL,3,1.2.2,2016,3,2016,2,06,30
2016-06-30,20514911,20514940,Total Surplus (+) or Deficit (-),6251987440.16,-400847080354.66,-316361119025.02,-615805.00,-503482.00,2,8,8,80,T,SL,2,1.3,2016,3,2016,2,06,30
2016-06-30,null,20514911,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2016,3,2016,2,06,30
2016-05-31,20140512,20140514,Total Receipts,224603431396.44,2139254194562.62,2103987103135.16,3335502.00,3643742.00,2,2,2,20,T,SL,2,1.1,2016,3,2016,2,05,31
2016-05-31,20140514,20140519,On-Budget Receipts,160263431396.44,1608206914119.82,1588954195665.92,2537845.00,2816874.00,2,3,3,30,D,SL,3,1.1.1,2016,3,2016,2,05,31
2016-05-31,20140514,20140522,Off-Budget Receipts,64340000000.00,531047280442.80,515032907469.24,797657.00,826868.00,2,4,4,40,D,SL,3,1.1.2,2016,3,2016,2,05,31
2016-05-31,null,20140512,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2016,3,2016,2,05,31
2016-05-31,20140512,20140528,Total Outlays,277110844240.98,2546353263543.99,2470834724803.46,3951307.00,4147224.00,2,5,5,50,T,SL,2,1.2,2016,3,2016,2,05,31
2016-05-31,20140528,20140535,On-Budget Outlays,202109516593.15,2021478844955.90,1968627657342.58,3161649.00,3318636.00,2,6,6,60,D,SL,3,1.2.1,2016,3,2016,2,05,31
2016-05-31,20140528,20140542,Off-Budget Outlays,75001327647.83,524874418588.09,502207067460.88,789658.00,828588.00,2,7,7,70,D,SL,3,1.2.2,2016,3,2016,2,05,31
2016-05-31,20140512,20140548,Total Surplus (+) or Deficit (-),-52507412844.54,-407099068981.37,-366847621668.30,-615805.00,-503482.00,2,8,8,80,T,SL,2,1.3,2016,3,2016,2,05,31
2016-05-31,20140548,20140550,On-Budget Surplus (+) or Deficit (-),-41846085196.71,-413271930836.08,-379673461676.66,-623804.00,-501762.00,2,9,9,90,D,SL,3,1.3.1,2016,3,2016,2,05,31
2016-05-31,20140548,20140554,Off-Budget Surplus (+) or Deficit (-),-10661327647.83,6172861854.71,12825840008.36,7999.00,-1720.00,2,10,10,100,D,SL,3,1.3.2,2016,3,2016,2,05,31
2016-05-31,20140512,20140556,Total On-Budget and Off-Budget Financing,52507412844.54,407099068981.37,366847621668.30,615805.00,503482.00,2,11,11,110,T,SL,2,1.4,2016,3,2016,2,05,31
2016-05-31,null,20140560,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2016,3,2016,2,05,31
2016-05-31,20140560,20140567,Borrowing from the Public,45220639837.33,764723537755.46,270117454795.98,1012046.00,634458.00,2,13,13,130,D,SL,2,2.1,2016,3,2016,2,05,31
2016-05-31,20140560,20140574,"Reduction of Operating Cash, Increase (-)",40674632430.34,-99700385567.53,-40645182302.03,-76284.00,0.00,2,14,14,140,D,SL,2,2.2,2016,3,2016,2,05,31
2016-05-31,20140560,20140576,By Other Means,-33387859423.13,-257924083206.56,137271128911.35,-319957.00,-130976.00,2,15,15,150,D,SL,2,2.3,2016,3,2016,2,05,31
2016-04-30,19541964,19541967,On-Budget Outlays,266595865378.46,1819369368481.87,1745312993314.73,3161649.00,3318636.00,2,6,6,60,D,SL,3,1.2.1,2016,3,2016,2,04,30
2016-04-30,19541982,19541989,By Other Means,2510789395.52,-224536186610.13,127091930102.08,-319957.00,-130976.00,2,15,15,150,D,SL,2,2.3,2016,3,2016,2,04,30
2016-04-30,null,19541952,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2016,3,2016,2,04,30
2016-04-30,19541952,19541955,Total Receipts,438432344434.53,1914650766112.00,1891601275717.47,3335502.00,3643742.00,2,2,2,20,T,SL,2,1.1,2016,3,2016,2,04,30
2016-04-30,19541955,19541958,On-Budget Receipts,354420344434.53,1447943485669.20,1437931368248.23,2537845.00,2816874.00,2,3,3,30,D,SL,3,1.1.1,2016,3,2016,2,04,30
2016-04-30,19541955,19541961,Off-Budget Receipts,84012000000.00,466707280442.80,453669907469.24,797657.00,826868.00,2,4,4,40,D,SL,3,1.1.2,2016,3,2016,2,04,30
2016-04-30,19541952,19541964,Total Outlays,331980472597.85,2269242459422.13,2174372463320.43,3951307.00,4147224.00,2,5,5,50,T,SL,2,1.2,2016,3,2016,2,04,30
2016-04-30,19541964,19541970,Off-Budget Outlays,65384607219.39,449873090940.26,429059470005.70,789658.00,828588.00,2,7,7,70,D,SL,3,1.2.2,2016,3,2016,2,04,30
2016-04-30,19541952,19541973,Total Surplus (+) or Deficit (-),106451871836.68,-354591693310.13,-282771187602.96,-615805.00,-503482.00,2,8,8,80,T,SL,2,1.3,2016,3,2016,2,04,30
2016-04-30,19541973,19541975,On-Budget Surplus (+) or Deficit (-),87824479056.07,-371425882812.67,-307381625066.50,-623804.00,-501762.00,2,9,9,90,D,SL,3,1.3.1,2016,3,2016,2,04,30
2016-04-30,19541973,19541977,Off-Budget Surplus (+) or Deficit (-),18627392780.61,16834189502.54,24610437463.54,7999.00,-1720.00,2,10,10,100,D,SL,3,1.3.2,2016,3,2016,2,04,30
2016-04-30,19541952,19541980,Total On-Budget and Off-Budget Financing,-106451871836.68,354591693310.13,282771187602.96,615805.00,503482.00,2,11,11,110,T,SL,2,1.4,2016,3,2016,2,04,30
2016-04-30,null,19541982,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2016,3,2016,2,04,30
2016-04-30,19541982,19541984,Borrowing from the Public,-83706358848.33,719502897918.13,271246480682.49,1012046.00,634458.00,2,13,13,130,D,SL,2,2.1,2016,3,2016,2,04,30
2016-04-30,19541982,19541986,"Reduction of Operating Cash, Increase (-)",-25256302383.87,-140375017997.87,-115567223181.61,-76284.00,0.00,2,14,14,140,D,SL,2,2.2,2016,3,2016,2,04,30
2016-03-31,null,19203700,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2016,2,2016,1,03,31
2016-03-31,19203700,19203732,Total Surplus (+) or Deficit (-),-108042730738.78,-461043565146.81,-439480402956.07,-615805.00,-503482.00,2,8,8,80,T,SL,2,1.3,2016,2,2016,1,03,31
2016-03-31,19203732,19203734,On-Budget Surplus (+) or Deficit (-),-107911550050.99,-459250361868.74,-445895573327.83,-623804.00,-501762.00,2,9,9,90,D,SL,3,1.3.1,2016,2,2016,1,03,31
2016-03-31,19203732,19203737,Off-Budget Surplus (+) or Deficit (-),-131180687.79,-1793203278.07,6415170371.76,7999.00,-1720.00,2,10,10,100,D,SL,3,1.3.2,2016,2,2016,1,03,31
2016-03-31,19203700,19203740,Total On-Budget and Off-Budget Financing,108042730738.78,461043565146.81,439480402956.07,615805.00,503482.00,2,11,11,110,T,SL,2,1.4,2016,2,2016,1,03,31
2016-03-31,19203743,19203746,Borrowing from the Public,138698085823.12,803209256766.46,307270716891.18,1012046.00,634458.00,2,13,13,130,D,SL,2,2.1,2016,2,2016,1,03,31
2016-03-31,19203700,19203703,Total Receipts,227847826961.33,1476218421677.47,1419800034926.95,3335502.00,3643742.00,2,2,2,20,T,SL,2,1.1,2016,2,2016,1,03,31
2016-03-31,19203703,19203705,On-Budget Receipts,154634432247.96,1093523141234.67,1047920127457.71,2537845.00,2816874.00,2,3,3,30,D,SL,3,1.1.1,2016,2,2016,1,03,31
2016-03-31,19203703,19203710,Off-Budget Receipts,73213394713.37,382695280442.80,371879907469.24,797657.00,826868.00,2,4,4,40,D,SL,3,1.1.2,2016,2,2016,1,03,31
2016-03-31,19203700,19203716,Total Outlays,335890557700.11,1937261986824.28,1859280437883.02,3951307.00,4147224.00,2,5,5,50,T,SL,2,1.2,2016,2,2016,1,03,31
2016-03-31,19203716,19203722,On-Budget Outlays,262545982298.95,1552773503103.41,1493815700785.54,3161649.00,3318636.00,2,6,6,60,D,SL,3,1.2.1,2016,2,2016,1,03,31
2016-03-31,19203716,19203727,Off-Budget Outlays,73344575401.16,384488483720.87,365464737097.48,789658.00,828588.00,2,7,7,70,D,SL,3,1.2.2,2016,2,2016,1,03,31
2016-03-31,null,19203743,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2016,2,2016,1,03,31
2016-03-31,19203743,19203750,"Reduction of Operating Cash, Increase (-)",-41475845571.04,-115118715614.00,58217823005.84,-76284.00,0.00,2,14,14,140,D,SL,2,2.2,2016,2,2016,1,03,31
2016-03-31,19203743,19203754,By Other Means,10820490486.70,-227046976005.65,73991863059.05,-319957.00,-130976.00,2,15,15,150,D,SL,2,2.3,2016,2,2016,1,03,31
2016-02-29,18411739,18411745,Off-Budget Surplus (+) or Deficit (-),-13055055566.13,-1662022590.28,3205463484.25,7999.00,-1720.00,2,10,10,100,D,SL,3,1.3.2,2016,2,2016,1,02,29
2016-02-29,18411726,18411747,Total On-Budget and Off-Budget Financing,192614001706.36,353004834408.03,386562566945.88,615805.00,503482.00,2,11,11,110,T,SL,2,1.4,2016,2,2016,1,02,29
2016-02-29,null,18411752,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2016,2,2016,1,02,29
2016-02-29,null,18411726,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2016,2,2016,1,02,29
2016-02-29,18411726,18411727,Total Receipts,169146855515.20,1248370594716.14,1185612697023.26,3335502.00,3643742.00,2,2,2,20,T,SL,2,1.1,2016,2,2016,1,02,29
2016-02-29,18411727,18411728,On-Budget Receipts,108014855515.20,938888708986.71,889137860627.45,2537845.00,2816874.00,2,3,3,30,D,SL,3,1.1.1,2016,2,2016,1,02,29
2016-02-29,18411727,18411729,Off-Budget Receipts,61132000000.00,309481885729.43,296474836395.81,797657.00,826868.00,2,4,4,40,D,SL,3,1.1.2,2016,2,2016,1,02,29
2016-02-29,18411726,18411731,Total Outlays,361760857221.56,1601375429124.17,1572175263969.14,3951307.00,4147224.00,2,5,5,50,T,SL,2,1.2,2016,2,2016,1,02,29
2016-02-29,18411731,18411733,On-Budget Outlays,287573801655.43,1290231520804.46,1278905891057.58,3161649.00,3318636.00,2,6,6,60,D,SL,3,1.2.1,2016,2,2016,1,02,29
2016-02-29,18411731,18411735,Off-Budget Outlays,74187055566.13,311143908319.71,293269372911.56,789658.00,828588.00,2,7,7,70,D,SL,3,1.2.2,2016,2,2016,1,02,29
2016-02-29,18411726,18411739,Total Surplus (+) or Deficit (-),-192614001706.36,-353004834408.03,-386562566945.88,-615805.00,-503482.00,2,8,8,80,T,SL,2,1.3,2016,2,2016,1,02,29
2016-02-29,18411739,18411742,On-Budget Surplus (+) or Deficit (-),-179558946140.23,-351342811817.75,-389768030430.13,-623804.00,-501762.00,2,9,9,90,D,SL,3,1.3.1,2016,2,2016,1,02,29
2016-02-29,18411752,18411757,Borrowing from the Public,127057725865.26,664511170943.34,291947788045.66,1012046.00,634458.00,2,13,13,130,D,SL,2,2.1,2016,2,2016,1,02,29
2016-02-29,18411752,18411762,"Reduction of Operating Cash, Increase (-)",97822701728.87,-73642870042.96,123372335603.49,-76284.00,0.00,2,14,14,140,D,SL,2,2.2,2016,2,2016,1,02,29
2016-02-29,18411752,18411764,By Other Means,-32266425887.77,-237863466492.35,-28757556703.27,-319957.00,-130976.00,2,15,15,150,D,SL,2,2.3,2016,2,2016,1,02,29
2016-01-31,18095159,18095165,Off-Budget Surplus (+) or Deficit (-),33889528397.28,11393032975.85,15233839066.12,27775.00,22769.00,2,10,10,100,D,SL,3,1.3.2,2016,2,2016,1,01,31
2016-01-31,18095132,18095168,Total On-Budget and Off-Budget Financing,-55163288514.89,160390826976.82,194212799658.58,454511.00,429352.00,2,11,11,110,T,SL,2,1.4,2016,2,2016,1,01,31
2016-01-31,18095132,18095137,Total Receipts,313578981081.18,1079223739200.94,1046224313221.00,3248469.00,3557448.00,2,2,2,20,T,SL,2,1.1,2016,2,2016,1,01,31
2016-01-31,18095137,18095143,On-Budget Receipts,237260981081.18,830873853471.51,809681476825.19,2477146.00,2749302.00,2,3,3,30,D,SL,3,1.1.1,2016,2,2016,1,01,31
2016-01-31,18095137,18095148,Off-Budget Receipts,76318000000.00,248349885729.43,236542836395.81,771323.00,808146.00,2,4,4,40,D,SL,3,1.1.2,2016,2,2016,1,01,31
2016-01-31,18095150,18095154,On-Budget Outlays,215987220963.57,1002657713424.18,1019128115549.89,2959432.00,3201423.00,2,6,6,60,D,SL,3,1.2.1,2016,2,2016,1,01,31
2016-01-31,18095150,18095156,Off-Budget Outlays,42428471602.72,236956852753.58,221308997329.69,743548.00,785377.00,2,7,7,70,D,SL,3,1.2.2,2016,2,2016,1,01,31
2016-01-31,18095132,18095159,Total Surplus (+) or Deficit (-),55163288514.89,-160390826976.82,-194212799658.58,-454511.00,-429352.00,2,8,8,80,T,SL,2,1.3,2016,2,2016,1,01,31
2016-01-31,18095159,18095162,On-Budget Surplus (+) or Deficit (-),21273760117.61,-171783859952.67,-209446638724.70,-482286.00,-452121.00,2,9,9,90,D,SL,3,1.3.1,2016,2,2016,1,01,31
2016-01-31,null,18095173,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2016,2,2016,1,01,31
2016-01-31,18095173,18095177,Borrowing from the Public,-14754597782.05,537453445078.08,203654945104.77,631019.00,563205.00,2,13,13,130,D,SL,2,2.1,2016,2,2016,1,01,31
2016-01-31,18095173,18095182,"Reduction of Operating Cash, Increase (-)",-36734462221.69,-171465571771.83,1487054486.97,-41698.00,0.00,2,14,14,140,D,SL,2,2.2,2016,2,2016,1,01,31
2016-01-31,18095173,18095186,By Other Means,-3674228511.15,-205597046329.43,-10929199933.16,-134810.04,-133852.80,2,15,15,150,D,SL,2,2.3,2016,2,2016,1,01,31
2016-01-31,18095132,18095150,Total Outlays,258415692566.29,1239614566177.76,1240437112879.58,3702980.00,3986800.00,2,5,5,50,T,SL,2,1.2,2016,2,2016,1,01,31
2016-01-31,null,18095132,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2016,2,2016,1,01,31
2015-12-31,null,17620011,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2016,1,2015,4,12,31
2015-12-31,17620011,17620012,Total Receipts,349630712796.40,765644758119.76,739481875461.01,3248469.00,3557448.00,2,2,2,20,T,SL,2,1.1,2016,1,2015,4,12,31
2015-12-31,17620012,17620013,On-Budget Receipts,292238827066.97,593612872390.33,575926039065.20,2477146.00,2749302.00,2,3,3,30,D,SL,3,1.1.1,2016,1,2015,4,12,31
2015-12-31,null,17620028,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2016,1,2015,4,12,31
2015-12-31,17620028,17620031,Borrowing from the Public,83393124736.01,552199427860.13,240493833733.57,631019.00,563205.00,2,13,13,130,D,SL,2,2.1,2016,1,2015,4,12,31
2015-12-31,17620028,17620035,"Reduction of Operating Cash, Increase (-)",-80173538276.62,-134731109550.14,-65150764121.34,-41698.00,0.00,2,14,14,140,D,SL,2,2.2,2016,1,2015,4,12,31
2015-12-31,17620028,17620039,By Other Means,11224357394.11,-201922817818.28,1323480300.88,-134810.04,-133852.80,2,15,15,150,D,SL,2,2.3,2016,1,2015,4,12,31
